Search keyword report
"June 17, 2026 - June 23, 2026"
Keyword status,Keyword,Match type,Campaign,Ad group,Status,Status reasons,Quality Score,Final URL,Impr.,Interactions,CTR,Currency code,Avg. cost,Cost,Search impr. share,Search top IS,Search abs. top IS,Search lost IS (rank),Landing page exp.,Exp. CTR,Conv. rate,Conversions,Cost / conv.
Enabled,"""install smart irrigation system""",Phrase match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,wifi sprinkler controller,Broad match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Paused,paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""smart sprinkler installation scottsdale""",Phrase match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Paused,paused; rarely served, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""smart irrigation controller install""",Phrase match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""lawn sprinkler system design""",Phrase match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Paused,paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,smart irrigation system,Broad match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Eligible,,3,,0,0, --,USD,0,0.00,< 10%,< 10%,< 10%,50.00%,Below average,Below average,0.00%,0.00,0.00
Paused,"""irrigation system upgrade scottsdale""",Phrase match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Paused,paused; rarely served, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,rain bird smart controller,Broad match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Paused,paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,hydropoint installation,Broad match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Paused,paused; rarely served, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""smart irrigation system scottsdale""",Phrase match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Not eligible,rarely served, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,[sprinkler system installation scottsdale],Exact match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Paused,paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""smart sprinkler system cost""",Phrase match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""rain bird smart controller""",Phrase match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Paused,paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""wifi sprinkler controller installation""",Phrase match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""smart irrigation system""",Phrase match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Eligible,,3,,0,0, --,USD,0,0.00, --, --, --, --,Below average,Below average,0.00%,0.00,0.00
Enabled,sprinkler system installation,Broad match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Eligible,, --,,0,0, --,USD,0,0.00,< 10%,< 10%,< 10%,50.00%, --, --,0.00%,0.00,0.00
Enabled,"""water saving sprinkler system""",Phrase match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""rachio installation""",Phrase match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Paused,paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,smart irrigation scottsdale,Broad match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Paused,paused; rarely served, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,[smart sprinkler system scottsdale],Exact match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Paused,paused; rarely served, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""automatic sprinkler system cost""",Phrase match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Paused,paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""smart irrigation installation az""",Phrase match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Paused,paused; rarely served, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""save water sprinkler system scottsdale""",Phrase match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Paused,paused; rarely served, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""irrigation system""",Phrase match,V4 - SEARCH - SERVICES,[V4] [New] Irrigation_System_Installation,Paused,paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,irrigation system installation,Broad match,V4 - SEARCH - SERVICES,[V4] [New] Irrigation_System_Installation,Paused,paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,irrigation system near me,Broad match,V4 - SEARCH - SERVICES,[V4] [New] Irrigation_System_Installation,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""fix broken irrigation head""",Phrase match,[V4] [AQ] CONSERVA - B2C Search - Services [Q2/26],B2C [HOT] Emergency Repair,Not eligible,rarely served; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""sprinkler system leak repair""",Phrase match,[V4] [AQ] CONSERVA - B2C Search - Services [Q2/26],B2C [HOT] Emergency Repair,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,[irrigation system not working],Exact match,[V4] [AQ] CONSERVA - B2C Search - Services [Q2/26],B2C [HOT] Emergency Repair,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,[sprinkler repair near me],Exact match,[V4] [AQ] CONSERVA - B2C Search - Services [Q2/26],B2C [HOT] Emergency Repair,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,[irrigation repair scottsdale],Exact match,[V4] [AQ] CONSERVA - B2C Search - Services [Q2/26],B2C [HOT] Emergency Repair,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,[emergency sprinkler repair],Exact match,[V4] [AQ] CONSERVA - B2C Search - Services [Q2/26],B2C [HOT] Emergency Repair,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,[broken sprinkler fix],Exact match,[V4] [AQ] CONSERVA - B2C Search - Services [Q2/26],B2C [HOT] Emergency Repair,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,[irrigation system installation scottsdale],Exact match,V4 - SEARCH - SERVICES,[V4] [New] Irrigation_System_Installation,Eligible,, --,,1,0,0.00%,USD,0,0.00,50.00%,50.00%,< 10%,0.00%, --, --,0.00%,0.00,0.00
Enabled,"""irrigation system installation""",Phrase match,V4 - SEARCH - SERVICES,[V4] [New] Irrigation_System_Installation,Eligible,, --,,2,0,0.00%,USD,0,0.00,< 10%,< 10%,< 10%,50.00%, --, --,0.00%,0.00,0.00
Paused,"""installation of sprinkler irrigation system""",Phrase match,V4 - SEARCH - SERVICES,[V4] [New] Irrigation_System_Installation,Paused,paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""sprinkler system installation""",Phrase match,V4 - SEARCH - SERVICES,[V4] [New] Irrigation_System_Installation,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""drip irrigation system installation""",Phrase match,V4 - SEARCH - SERVICES,[V4] [New] Irrigation_System_Installation,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,installation of sprinkler irrigation system near me,Broad match,V4 - SEARCH - SERVICES,[V4] [New] Irrigation_System_Installation,Paused,paused; rarely served, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""irrigation system near me""",Phrase match,V4 - SEARCH - SERVICES,[V4] [New] Irrigation_System_Installation,Paused,paused; low quality, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""irrigation system installation near me""",Phrase match,V4 - SEARCH - SERVICES,[V4] [New] Irrigation_System_Installation,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,commercial water management services,Broad match,V4 - SEARCH - SERVICES,[V4] [SIAG] B2B,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,large scale irrigation installation,Broad match,V4 - SEARCH - SERVICES,[V4] [SIAG] B2B,Paused,paused; rarely served, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,rental management company,Broad match,V4 - SEARCH - SERVICES,[V4] [SIAG] B2B,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,property management,Broad match,V4 - SEARCH - SERVICES,[V4] [SIAG] B2B,Eligible,, --,,1,0,0.00%,USD,0,0.00,< 10%,< 10%,< 10%,53.85%, --, --,0.00%,0.00,0.00
Paused,"""irrigation for business parks""",Phrase match,V4 - SEARCH - SERVICES,[V4] [SIAG] B2B,Paused,paused; rarely served, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,General contractors,Broad match,V4 - SEARCH - SERVICES,[V4] [SIAG] B2B,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,sprinkler service agreement,Broad match,V4 - SEARCH - SERVICES,[V4] [SIAG] B2B,Paused,paused; rarely served, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,irrigation inspection,Broad match,V4 - SEARCH - SERVICES,[V4] [SIAG] B2B,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,rental property management,Broad match,V4 - SEARCH - SERVICES,[V4] [SIAG] B2B,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,commercial irrigation services,Broad match,V4 - SEARCH - SERVICES,[V4] [SIAG] B2B,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,facility management,Broad match,V4 - SEARCH - SERVICES,[V4] [SIAG] B2B,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,property manager,Broad match,V4 - SEARCH - SERVICES,[V4] [SIAG] B2B,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,irrigation maintenance contract,Broad match,V4 - SEARCH - SERVICES,[V4] [SIAG] B2B,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,irrigation audit services,Broad match,V4 - SEARCH - SERVICES,[V4] [SIAG] B2B,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,HOA irrigation maintenance,Broad match,V4 - SEARCH - SERVICES,[V4] [SIAG] B2B,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,realtor,Broad match,V4 - SEARCH - SERVICES,[V4] [SIAG] B2B,Paused,paused; low quality, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""commercial landscape maintenance bids""",Phrase match,V4 - SEARCH - SERVICES,[V4] [SIAG] B2B,Paused,paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,short term rental management companies,Broad match,V4 - SEARCH - SERVICES,[V4] [SIAG] B2B,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,airbnb management,Broad match,V4 - SEARCH - SERVICES,[V4] [SIAG] B2B,Paused,paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""multi-zone sprinkler system management""",Phrase match,V4 - SEARCH - SERVICES,[V4] [SIAG] B2B,Paused,paused; rarely served, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,Facility Maintenance,Broad match,V4 - SEARCH - SERVICES,[V4] [SIAG] B2B,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
 --,,Total: All but removed keywords, --, --, --,, --,,212,18,8.49%,USD,9.51,171.24,19.69%,12.25%, --,36.59%, --, --,0.00%,0.00,0.00
,,Total: Keywords in your account,,,,,,,226,20,8.85%,USD,8.97,179.40,19.94%,12.29%,,37.78%,,,0.00%,0.00,0.00
,,Total: Your keywords,,,,,,,226,20,8.85%,USD,8.97,179.40, --, --,, --,,,0.00%,0.00,0.00
,,Total: AI Max expanded matches,,,,,,,0,0, --,USD,0,0.00, --, --,, --,,,0.00%,0.00,0.00
,,Total: AI Max landing page matches,,,,,,,0,0, --,USD,0,0.00, --, --,, --,,,0.00%,0.00,0.00
,,Total: URL inclusions in your account,,,,,,,0,0, --,USD,0,0.00, --, --,, --,,,0.00%,0.00,0.00
,,Total: Search keywords on display network,,,,,,,0,0, --,USD,0,0.00, --, --,, --,,,0.00%,0.00,0.00
,,Total: Account,,,,,,,"3,992",357,8.34%,USD,4.19,1496.32,28.01%,12.29%,,51.54%,,,8.96%,32.00,46.76
,,Total: Performance Max,,,,,,,"1,293",76,4.02%,USD,6.24,474.42,30.43%, --,,55.66%,,,5.26%,4.00,118.67
,,Total: Video,,,,,,,0,0, --,USD,0,0.00, --, --,, --,,,0.00%,0.00,0.00
,,Total: Display,,,,,,,0,0, --,USD,0,0.00, --, --,, --,,,0.00%,0.00,0.00
,,Total: Search,,,,,,,226,20,8.85%,USD,8.97,179.40,19.94%,12.29%,,37.78%,,,0.00%,0.00,0.00
